PROJECT NAME : BUOYS - EIFFAGE;Day;;Time;Duration;;;;;;;;;
DEVICE NAME : VAGUE;AM;;: VAG;;;;;;;;;;
MEASUREMENT LOCATION :COU;EN;;LOCAT;#VALEUR!;;;;;;;;;
TIMEREF : 30 minutes;: ;;;;;;;;;;;;
TIMESTAMP : UTC time, acquisition start;;;;;;;;;;;;;
DIRECTION : FROM;;;;;;;;;;;;;
NORTH : Magnetique 0,00;;;;;;;;;;;;;
UTC datetime;Date;Month;Time;Duration;Hm0(m);Current;Current criteria;Wave criteria;Work criteria;Working time;Working time;Stby duration;
2022-06-04, 03:32;04;06;03:32;0:30;0,87;0,669;#REF!;0;#REF!;;;#REF!;
2022-06-04, 04:02;04;06;04:02;0:30;0,84;0,759;#REF!;0;#REF!;;;#REF!;
2022-06-04, 04:32;04;06;04:32;0:30;0,79;0,791;#REF!;0;#REF!;;;#REF!;
2022-06-04, 05:02;04;06;05:02;0:30;0,72;0,873;#REF!;0;#REF!;;;#REF!;
2022-06-04, 05:32;04;06;05:32;0:30;0,77;0,87;#REF!;0;#REF!;;;#REF!;
2022-06-04, 06:02;04;06;06:02;0:30;0,8;0,931;#REF!;0;#REF!;;;#REF!;
2022-06-04, 06:32;04;06;06:32;0:30;0,75;0,932;#REF!;0;#REF!;;;#REF!;
2022-06-04, 07:02;04;06;07:02;0:30;0,72;0,932;#REF!;0;#REF!;;;#REF!;
2022-06-04, 07:33;04;06;07:33;0:31;0,7;0,944;#REF!;0;#REF!;;;#REF!;
2022-06-04, 08:03;04;06;08:03;0:30;0,71;0,891;#REF!;0;#REF!;;;#REF!;
2022-06-04, 08:33;04;06;08:33;0:30;0,7;0,872;#REF!;0;#REF!;;;#REF!;
2022-06-04, 09:03;04;06;09:03;0:30;0,7;0,854;#REF!;0;#REF!;;;#REF!;
2022-06-04, 09:33;04;06;09:33;0:30;0,8;0,77;#REF!;0;#REF!;;;#REF!;
2022-06-04, 10:03;04;06;10:03;0:30;0,83;0,725;#REF!;0;#REF!;;;#REF!;
2022-06-04, 10:33;04;06;10:33;0:30;0,89;0,69;#REF!;0;#REF!;;;#REF!;
2022-06-04, 11:03;04;06;11:03;0:30;0,81;0,621;#REF!;0;#REF!;;;#REF!;
2022-06-04, 11:33;04;06;11:33;0:30;0,91;0,589;#REF!;0;#REF!;;;#REF!;
2022-06-04, 12:03;04;06;12:03;0:30;0,92;0,52;#REF!;0;#REF!;;;#REF!;
2022-06-04, 12:34;04;06;12:34;0:31;0,94;0,494;#REF!;0;#REF!;;;#REF!;
2022-06-04, 13:04;04;06;13:04;0:30;0,95;0,469;#REF!;0;#REF!;;;#REF!;
2022-06-04, 13:34;04;06;13:34;0:30;1,11;0,378;#REF!;1;#REF!;;;#REF!;
2022-06-04, 14:04;04;06;14:04;0:30;1,15;0,334;#REF!;1;#REF!;;;#REF!;
2022-06-04, 14:34;04;06;14:34;0:30;1,18;0,277;#REF!;1;#REF!;;;#REF!;
2022-06-04, 15:04;04;06;15:04;0:30;1,2;0,204;#REF!;1;#REF!;;;#REF!;
2022-06-04, 15:34;04;06;15:34;0:30;1,51;0,204;#REF!;1;#REF!;;;#REF!;
2022-06-04, 16:04;04;06;16:04;0:30;1,38;0,125;#REF!;1;#REF!;;;#REF!;
2022-06-04, 16:34;04;06;16:34;0:30;1,39;0,085;#REF!;1;#REF!;;;#REF!;
2022-06-04, 17:04;04;06;17:04;0:30;1,43;0,057;#REF!;1;#REF!;;;#REF!;
2022-06-04, 17:35;04;06;17:35;0:31;1,45;0,088;#REF!;1;#REF!;;;#REF!;
2022-06-04, 18:05;04;06;18:05;0:30;1,59;0,094;#REF!;1;#REF!;;;#REF!;
2022-06-04, 18:35;04;06;18:35;0:30;1,47;0,206;#REF!;1;#REF!;;;#REF!;
2022-06-04, 19:05;04;06;19:05;0:30;1,54;0,263;#REF!;1;#REF!;;;#REF!;
2022-06-04, 19:35;04;06;19:35;0:30;1,69;0,305;#REF!;1;#REF!;;;#REF!;
2022-06-04, 20:05;04;06;20:05;0:30;1,75;0,411;#REF!;1;#REF!;;;#REF!;
2022-06-04, 20:35;04;06;20:35;0:30;1,76;0,52;#REF!;1;#REF!;;;#REF!;
2022-06-04, 21:05;04;06;21:05;0:30;1,72;0,546;#REF!;1;#REF!;;;#REF!;
2022-06-04, 21:35;04;06;21:35;0:30;1,51;0,582;#REF!;1;#REF!;;;#REF!;
2022-06-04, 22:05;04;06;22:05;0:30;1,38;0,599;#REF!;1;#REF!;;;#REF!;
2022-06-04, 22:35;04;06;22:35;0:30;1,46;0,6;#REF!;1;#REF!;;;#REF!;
2022-06-04, 23:06;04;06;23:06;0:31;1,29;0,602;#REF!;1;#REF!;;;#REF!;
2022-06-04, 23:36;04;06;23:36;0:30;1,11;0,607;#REF!;1;#REF!;;;#REF!;
2022-06-05, 00:06;05;06;00:06;0:30;1,17;0,529;#REF!;1;#REF!;;;#REF!;
2022-06-05, 00:36;05;06;00:36;0:30;1,07;0,579;#REF!;1;#REF!;;;#REF!;
2022-06-05, 01:06;05;06;01:06;0:30;1,03;0,519;#REF!;1;#REF!;;;#REF!;
2022-06-05, 01:36;05;06;01:36;0:30;0,96;0,498;#REF!;0;#REF!;;;#REF!;
2022-06-05, 02:06;05;06;02:06;0:30;0,97;0,447;#REF!;0;#REF!;;;#REF!;
2022-06-05, 02:36;05;06;02:36;0:30;0,9;0,397;#REF!;0;#REF!;;;#REF!;
2022-06-05, 03:06;05;06;03:06;0:30;0,9;0,347;#REF!;0;#REF!;;;#REF!;
2022-06-05, 03:36;05;06;03:36;0:30;0,83;0,304;#REF!;0;#REF!;;;#REF!;
2022-06-05, 04:06;05;06;04:06;0:30;0,95;0,257;#REF!;0;#REF!;;;#REF!;
2022-06-05, 04:36;05;06;04:36;0:30;0,83;0,281;#REF!;0;#REF!;;;#REF!;
2022-06-05, 05:07;05;06;05:07;0:31;0,77;0,17;#REF!;0;#REF!;;;#REF!;
2022-06-05, 05:37;05;06;05:37;0:30;0,8;0,184;#REF!;0;#REF!;;;#REF!;
2022-06-05, 06:07;05;06;06:07;0:30;0,88;0,181;#REF!;0;#REF!;;;#REF!;
2022-06-05, 06:37;05;06;06:37;0:30;0,81;0,178;#REF!;0;#REF!;;;#REF!;
2022-06-05, 07:07;05;06;07:07;0:30;0,79;0,124;#REF!;0;#REF!;;;#REF!;
2022-06-05, 07:37;05;06;07:37;0:30;0,79;0,099;#REF!;0;#REF!;;;#REF!;
2022-06-05, 08:07;05;06;08:07;0:30;0,78;0,153;#REF!;0;#REF!;;;#REF!;
2022-06-05, 08:37;05;06;08:37;0:30;0,75;0,165;#REF!;0;#REF!;;;#REF!;
2022-06-05, 09:07;05;06;09:07;0:30;0,73;0,146;#REF!;0;#REF!;;;#REF!;
2022-06-05, 09:37;05;06;09:37;0:30;0,66;0,129;#REF!;0;#REF!;;;#REF!;
2022-06-05, 10:08;05;06;10:08;0:31;0,66;0,139;#REF!;0;#REF!;;;#REF!;
2022-06-05, 10:38;05;06;10:38;0:30;0,63;0,18;#REF!;0;#REF!;;;#REF!;
2022-06-05, 11:08;05;06;11:08;0:30;0,62;0,187;#REF!;0;#REF!;;;#REF!;
2022-06-05, 11:38;05;06;11:38;0:30;0,58;0,244;#REF!;0;#REF!;;;#REF!;
2022-06-05, 12:08;05;06;12:08;0:30;0,55;0,218;#REF!;0;#REF!;;;#REF!;
2022-06-05, 12:38;05;06;12:38;0:30;0,51;0,299;#REF!;0;#REF!;;;#REF!;
2022-06-05, 13:08;05;06;13:08;0:30;0,48;0,3;#REF!;0;#REF!;;;#REF!;
2022-06-05, 13:38;05;06;13:38;0:30;0,47;0,383;#REF!;0;#REF!;;;#REF!;
2022-06-05, 14:08;05;06;14:08;0:30;0,44;0,427;#REF!;0;#REF!;;;#REF!;
2022-06-05, 14:38;05;06;14:38;0:30;0,43;0,491;#REF!;0;#REF!;;;#REF!;
2022-06-05, 15:09;05;06;15:09;0:31;0,41;0,542;#REF!;0;#REF!;;;#REF!;
2022-06-05, 15:39;05;06;15:39;0:30;0,37;0,587;#REF!;0;#REF!;;;#REF!;
2022-06-05, 16:09;05;06;16:09;0:30;0,32;0,67;#REF!;0;#REF!;;;#REF!;
2022-06-05, 16:39;05;06;16:39;0:30;0,31;0,728;#REF!;0;#REF!;;;#REF!;
2022-06-05, 17:09;05;06;17:09;0:30;0,35;0,812;#REF!;0;#REF!;;;#REF!;
2022-06-05, 17:39;05;06;17:39;0:30;0,33;0,833;#REF!;0;#REF!;;;#REF!;
2022-06-05, 18:09;05;06;18:09;0:30;0,34;0,897;#REF!;0;#REF!;;;#REF!;
2022-06-05, 18:39;05;06;18:39;0:30;0,34;0,943;#REF!;0;#REF!;;;#REF!;
2022-06-05, 19:09;05;06;19:09;0:30;0,31;0,91;#REF!;0;#REF!;;;#REF!;
2022-06-05, 19:39;05;06;19:39;0:30;0,34;0,958;#REF!;0;#REF!;;;#REF!;
2022-06-05, 20:10;05;06;20:10;0:31;0,3;0,951;#REF!;0;#REF!;;;#REF!;
2022-06-05, 20:40;05;06;20:40;0:30;0,34;0,934;#REF!;0;#REF!;;;#REF!;
2022-06-05, 21:10;05;06;21:10;0:30;0,28;0,886;#REF!;0;#REF!;;;#REF!;
2022-06-05, 21:40;05;06;21:40;0:30;0,29;0,866;#REF!;0;#REF!;;;#REF!;
2022-06-05, 22:10;05;06;22:10;0:30;0,29;0,793;#REF!;0;#REF!;;;#REF!;
2022-06-05, 22:40;05;06;22:40;0:30;0,29;0,766;#REF!;0;#REF!;;;#REF!;
2022-06-05, 23:10;05;06;23:10;0:30;0,29;0,719;#REF!;0;#REF!;;;#REF!;
2022-06-05, 23:40;05;06;23:40;0:30;0,3;0,68;#REF!;0;#REF!;;;#REF!;
2022-06-06, 00:10;06;06;00:10;0:30;0,29;0,636;#REF!;0;#REF!;;;#REF!;
2022-06-06, 00:40;06;06;00:40;0:30;0,29;0,58;#REF!;0;#REF!;;;#REF!;
2022-06-06, 01:10;06;06;01:10;0:30;0,28;0,525;#REF!;0;#REF!;;;#REF!;
2022-06-06, 01:40;06;06;01:40;0:30;0,26;0,489;#REF!;0;#REF!;;;#REF!;
2022-06-06, 02:10;06;06;02:10;0:30;0,26;0,436;#REF!;0;#REF!;;;#REF!;
2022-06-06, 02:41;06;06;02:41;0:31;0,24;0,432;#REF!;0;#REF!;;;#REF!;
2022-06-06, 03:11;06;06;03:11;0:30;0,22;0,346;#REF!;0;#REF!;;;#REF!;
2022-06-06, 03:41;06;06;03:41;0:30;0,21;0,319;#REF!;0;#REF!;;;#REF!;
2022-06-06, 04:11;06;06;04:11;0:30;0,22;0,314;#REF!;0;#REF!;;;#REF!;
2022-06-06, 04:41;06;06;04:41;0:30;0,22;0,256;#REF!;0;#REF!;;;#REF!;
2022-06-06, 05:11;06;06;05:11;0:30;0,23;0,216;#REF!;0;#REF!;;;#REF!;
2022-06-06, 05:41;06;06;05:41;0:30;0,22;0,132;#REF!;0;#REF!;;;#REF!;
2022-06-06, 06:11;06;06;06:11;0:30;0,26;0,094;#REF!;0;#REF!;;;#REF!;
2022-06-06, 06:41;06;06;06:41;0:30;0,25;0,078;#REF!;0;#REF!;;;#REF!;
2022-06-06, 07:11;06;06;07:11;0:30;0,26;0,116;#REF!;0;#REF!;;;#REF!;
2022-06-06, 07:42;06;06;07:42;0:31;0,26;0,086;#REF!;0;#REF!;;;#REF!;
2022-06-06, 08:12;06;06;08:12;0:30;0,29;0,131;#REF!;0;#REF!;;;#REF!;
2022-06-06, 08:42;06;06;08:42;0:30;0,31;0,219;#REF!;0;#REF!;;;#REF!;
2022-06-06, 09:12;06;06;09:12;0:30;0,32;0,242;#REF!;0;#REF!;;;#REF!;
2022-06-06, 09:42;06;06;09:42;0:30;0,31;0,354;#REF!;0;#REF!;;;#REF!;
2022-06-06, 10:12;06;06;10:12;0:30;0,32;0,487;#REF!;0;#REF!;;;#REF!;
2022-06-06, 10:42;06;06;10:42;0:30;0,34;0,547;#REF!;0;#REF!;;;#REF!;
2022-06-06, 11:12;06;06;11:12;0:30;0,32;0,578;#REF!;0;#REF!;;;#REF!;
2022-06-06, 11:42;06;06;11:42;0:30;0,35;0,636;#REF!;0;#REF!;;;#REF!;
2022-06-06, 12:12;06;06;12:12;0:30;0,36;0,617;#REF!;0;#REF!;;;#REF!;
2022-06-06, 12:43;06;06;12:43;0:31;0,33;0,546;#REF!;0;#REF!;;;#REF!;
2022-06-06, 13:13;06;06;13:13;0:30;0,33;0,545;#REF!;0;#REF!;;;#REF!;
2022-06-06, 13:43;06;06;13:43;0:30;0,38;0,555;#REF!;0;#REF!;;;#REF!;
2022-06-06, 14:13;06;06;14:13;0:30;0,36;0,474;#REF!;0;#REF!;;;#REF!;
2022-06-06, 14:43;06;06;14:43;0:30;0,32;0,504;#REF!;0;#REF!;;;#REF!;
2022-06-06, 15:13;06;06;15:13;0:30;0,31;0,511;#REF!;0;#REF!;;;#REF!;
2022-06-06, 15:43;06;06;15:43;0:30;0,29;0,46;#REF!;0;#REF!;;;#REF!;
2022-06-06, 16:13;06;06;16:13;0:30;0,3;0,413;#REF!;0;#REF!;;;#REF!;
2022-06-06, 16:43;06;06;16:43;0:30;0,25;0,409;#REF!;0;#REF!;;;#REF!;
2022-06-06, 17:13;06;06;17:13;0:30;0,25;0,295;#REF!;0;#REF!;;;#REF!;
2022-06-06, 17:44;06;06;17:44;0:31;0,24;0,299;#REF!;0;#REF!;;;#REF!;
2022-06-06, 18:14;06;06;18:14;0:30;0,24;0,254;#REF!;0;#REF!;;;#REF!;
2022-06-06, 18:44;06;06;18:44;0:30;0,21;0,213;#REF!;0;#REF!;;;#REF!;
2022-06-06, 19:14;06;06;19:14;0:30;0,23;0,193;#REF!;0;#REF!;;;#REF!;
2022-06-06, 19:44;06;06;19:44;0:30;0,23;0,193;#REF!;0;#REF!;;;#REF!;
2022-06-06, 20:14;06;06;20:14;0:30;0,22;0,173;#REF!;0;#REF!;;;#REF!;
2022-06-06, 20:44;06;06;20:44;0:30;0,2;0,078;#REF!;0;#REF!;;;#REF!;
2022-06-06, 21:14;06;06;21:14;0:30;0,17;0,159;#REF!;0;#REF!;;;#REF!;
2022-06-06, 21:44;06;06;21:44;0:30;0,17;0,158;#REF!;0;#REF!;;;#REF!;
2022-06-06, 22:14;06;06;22:14;0:30;0,2;0,11;#REF!;0;#REF!;;;#REF!;
2022-06-06, 22:45;06;06;22:45;0:31;0,19;0,114;#REF!;0;#REF!;;;#REF!;
2022-06-06, 23:15;06;06;23:15;0:30;0,17;0,119;#REF!;0;#REF!;;;#REF!;
2022-06-06, 23:45;06;06;23:45;0:30;0,18;0,096;#REF!;0;#REF!;;;#REF!;
2022-06-07, 00:04;07;06;00:04;0:19;0,18;0,121;#REF!;0;#REF!;;;#REF!;
2022-06-07, 00:35;07;06;00:35;0:31;0,18;0,141;#REF!;0;#REF!;;;#REF!;
2022-06-07, 01:05;07;06;01:05;0:30;0,18;0,202;#REF!;0;#REF!;;;#REF!;
2022-06-07, 01:35;07;06;01:35;0:30;0,21;0,137;#REF!;0;#REF!;;;#REF!;
2022-06-07, 02:05;07;06;02:05;0:30;0,28;0,185;#REF!;0;#REF!;;;#REF!;
2022-06-07, 02:35;07;06;02:35;0:30;0,37;0,263;#REF!;0;#REF!;;;#REF!;
2022-06-07, 03:05;07;06;03:05;0:30;0,37;0,267;#REF!;0;#REF!;;;#REF!;
2022-06-07, 03:35;07;06;03:35;0:30;0,34;0,366;#REF!;0;#REF!;;;#REF!;
2022-06-07, 04:05;07;06;04:05;0:30;0,36;0,433;#REF!;0;#REF!;;;#REF!;
2022-06-07, 04:35;07;06;04:35;0:30;0,38;0,432;#REF!;0;#REF!;;;#REF!;
2022-06-07, 05:05;07;06;05:05;0:30;0,37;0,538;#REF!;0;#REF!;;;#REF!;
2022-06-07, 05:36;07;06;05:36;0:31;0,3;0,577;#REF!;0;#REF!;;;#REF!;
2022-06-07, 06:06;07;06;06:06;0:30;0,27;0,663;#REF!;0;#REF!;;;#REF!;
2022-06-07, 06:36;07;06;06:36;0:30;0,24;0,692;#REF!;0;#REF!;;;#REF!;
2022-06-07, 07:06;07;06;07:06;0:30;0,26;0,744;#REF!;0;#REF!;;;#REF!;
2022-06-07, 07:36;07;06;07:36;0:30;0,27;0,748;#REF!;0;#REF!;;;#REF!;
2022-06-07, 08:06;07;06;08:06;0:30;0,29;0,801;#REF!;0;#REF!;;;#REF!;
2022-06-07, 08:36;07;06;08:36;0:30;0,33;0,803;#REF!;0;#REF!;;;#REF!;
2022-06-07, 09:06;07;06;09:06;0:30;0,36;0,793;#REF!;0;#REF!;;;0:30;
2022-06-07, 09:36;07;06;09:36;0:30;0,36;0,817;#REF!;0;#REF!;;;#REF!;
2022-06-07, 10:06;07;06;10:06;0:30;0,38;0,771;#REF!;0;#REF!;;;0:30;
2022-06-07, 10:37;07;06;10:37;0:31;0,37;0,839;#REF!;0;#REF!;;;#REF!;
2022-06-07, 11:07;07;06;11:07;0:30;0,4;0,748;#REF!;0;#REF!;;;#REF!;
2022-06-07, 11:37;07;06;11:37;0:30;0,39;0,752;#REF!;0;#REF!;;;#REF!;
2022-06-07, 12:07;07;06;12:07;0:30;0,33;0,7;#REF!;0;#REF!;;;#REF!;
2022-06-07, 12:37;07;06;12:37;0:30;0,29;0,637;#REF!;0;#REF!;;;#REF!;
2022-06-07, 13:07;07;06;13:07;0:30;0,28;0,563;#REF!;0;#REF!;;;#REF!;
2022-06-07, 13:37;07;06;13:37;0:30;0,26;0,539;#REF!;0;#REF!;;;#REF!;
2022-06-07, 14:07;07;06;14:07;0:30;0,29;0,525;#REF!;0;#REF!;;;#REF!;
2022-06-07, 14:37;07;06;14:37;0:30;0,27;0,437;#REF!;0;#REF!;;;#REF!;
2022-06-07, 15:07;07;06;15:07;0:30;0,28;0,366;#REF!;0;#REF!;;;#REF!;
2022-06-07, 15:38;07;06;15:38;0:31;0,26;0,353;#REF!;0;#REF!;;;#REF!;
2022-06-07, 16:08;07;06;16:08;0:30;0,24;0,312;#REF!;0;#REF!;;;#REF!;
2022-06-07, 16:38;07;06;16:38;0:30;0,26;0,31;#REF!;0;#REF!;;;#REF!;
2022-06-07, 17:08;07;06;17:08;0:30;0,26;0,252;#REF!;0;#REF!;;;#REF!;
2022-06-07, 17:38;07;06;17:38;0:30;0,24;0,176;#REF!;0;#REF!;;;#REF!;
2022-06-07, 18:08;07;06;18:08;0:30;0,25;0,214;#REF!;0;#REF!;;;#REF!;
2022-06-07, 18:38;07;06;18:38;0:30;0,25;0,158;#REF!;0;#REF!;;;#REF!;
2022-06-07, 19:08;07;06;19:08;0:30;0,23;0,083;#REF!;0;#REF!;;;#REF!;
2022-06-07, 19:38;07;06;19:38;0:30;0,27;0,088;#REF!;0;#REF!;;;#REF!;
2022-06-07, 20:08;07;06;20:08;0:30;0,24;0,076;#REF!;0;#REF!;;;#REF!;
2022-06-07, 20:39;07;06;20:39;0:31;0,24;0,099;#REF!;0;#REF!;;;#REF!;
2022-06-07, 21:09;07;06;21:09;0:30;0,26;0,124;#REF!;0;#REF!;;;#REF!;
2022-06-07, 21:39;07;06;21:39;0:30;0,23;0,126;#REF!;0;#REF!;;;#REF!;
2022-06-07, 22:09;07;06;22:09;0:30;0,23;0,28;#REF!;0;#REF!;;;#REF!;
2022-06-07, 22:39;07;06;22:39;0:30;0,23;0,391;#REF!;0;#REF!;;;#REF!;
2022-06-07, 23:09;07;06;23:09;0:30;0,21;0,455;#REF!;0;#REF!;;;#REF!;
2022-06-07, 23:39;07;06;23:39;0:30;0,24;0,494;#REF!;0;#REF!;;;#REF!;
2022-06-08, 00:09;08;06;00:09;0:30;0,24;0,49;#REF!;0;#REF!;;;#REF!;
2022-06-08, 00:39;08;06;00:39;0:30;0,24;0,546;#REF!;0;#REF!;;;#REF!;
2022-06-08, 01:09;08;06;01:09;0:30;0,26;0,517;#REF!;0;#REF!;;;#REF!;
2022-06-08, 01:39;08;06;01:39;0:30;0,27;0,49;#REF!;0;#REF!;;;#REF!;
2022-06-08, 02:09;08;06;02:09;0:30;0,3;0,514;#REF!;0;#REF!;;;#REF!;
2022-06-08, 02:39;08;06;02:39;0:30;0,26;0,515;#REF!;0;#REF!;;;#REF!;
2022-06-08, 03:09;08;06;03:09;0:30;0,27;0,503;#REF!;0;#REF!;;;#REF!;
2022-06-08, 03:39;08;06;03:39;0:30;0,27;0,48;#REF!;0;#REF!;;;#REF!;
2022-06-08, 04:09;08;06;04:09;0:30;0,44;0,394;#REF!;0;#REF!;;;#REF!;
2022-06-08, 04:40;08;06;04:40;0:31;0,45;0,395;#REF!;0;#REF!;;;#REF!;
2022-06-08, 05:10;08;06;05:10;0:30;0,42;0,365;#REF!;0;#REF!;;;#REF!;
2022-06-08, 05:40;08;06;05:40;0:30;0,49;0,328;#REF!;0;#REF!;;;#REF!;
2022-06-08, 06:10;08;06;06:10;0:30;0,6;0,297;#REF!;0;#REF!;;;#REF!;
2022-06-08, 06:40;08;06;06:40;0:30;0,61;0,309;#REF!;0;#REF!;;;#REF!;
2022-06-08, 07:10;08;06;07:10;0:30;0,53;0,271;#REF!;0;#REF!;;;#REF!;
2022-06-08, 07:40;08;06;07:40;0:30;0,47;0,222;#REF!;0;#REF!;;;#REF!;
2022-06-08, 08:10;08;06;08:10;0:30;0,47;0,2;#REF!;0;#REF!;;;#REF!;
2022-06-08, 08:40;08;06;08:40;0:30;0,44;0,21;#REF!;0;#REF!;;;#REF!;
2022-06-08, 09:10;08;06;09:10;0:30;0,47;0,157;#REF!;0;#REF!;;;#REF!;
2022-06-08, 09:41;08;06;09:41;0:31;0,48;0,178;#REF!;0;#REF!;;;#REF!;
2022-06-08, 10:11;08;06;10:11;0:30;0,52;0,14;#REF!;0;#REF!;;;#REF!;
2022-06-08, 10:41;08;06;10:41;0:30;0,58;0,133;#REF!;0;#REF!;;;#REF!;
2022-06-08, 11:11;08;06;11:11;0:30;0,63;0,122;#REF!;0;#REF!;;;#REF!;
2022-06-08, 11:41;08;06;11:41;0:30;0,62;0,114;#REF!;0;#REF!;;;#REF!;
2022-06-08, 12:11;08;06;12:11;0:30;0,67;0,167;#REF!;0;#REF!;;;#REF!;
2022-06-08, 12:41;08;06;12:41;0:30;0,62;0,132;#REF!;0;#REF!;;;#REF!;
2022-06-08, 13:11;08;06;13:11;0:30;0,66;0,163;#REF!;0;#REF!;;;#REF!;
2022-06-08, 13:41;08;06;13:41;0:30;0,67;0,18;#REF!;0;#REF!;;;#REF!;
2022-06-08, 14:11;08;06;14:11;0:30;0,7;0,15;#REF!;0;#REF!;;;#REF!;
2022-06-08, 14:42;08;06;14:42;0:31;0,69;0,199;#REF!;0;#REF!;;;#REF!;
2022-06-08, 15:12;08;06;15:12;0:30;0,68;0,235;#REF!;0;#REF!;;;#REF!;
2022-06-08, 15:42;08;06;15:42;0:30;0,7;0,258;#REF!;0;#REF!;;;#REF!;
2022-06-08, 16:12;08;06;16:12;0:30;0,75;0,303;#REF!;0;#REF!;;;#REF!;
2022-06-08, 16:42;08;06;16:42;0:30;0,81;0,332;#REF!;0;#REF!;;;#REF!;
2022-06-08, 17:12;08;06;17:12;0:30;0,83;0,363;#REF!;0;#REF!;;;#REF!;
2022-06-08, 17:42;08;06;17:42;0:30;0,76;0,374;#REF!;0;#REF!;;;#REF!;
2022-06-08, 18:12;08;06;18:12;0:30;0,89;0,516;#REF!;0;#REF!;;;#REF!;
2022-06-08, 18:42;08;06;18:42;0:30;0,83;0,521;#REF!;0;#REF!;;;#REF!;
2022-06-08, 19:12;08;06;19:12;0:30;0,84;0,603;#REF!;0;#REF!;;;#REF!;
2022-06-08, 19:43;08;06;19:43;0:31;0,87;0,651;#REF!;0;#REF!;;;#REF!;
2022-06-08, 20:13;08;06;20:13;0:30;0,76;0,656;#REF!;0;#REF!;;;#REF!;
2022-06-08, 20:43;08;06;20:43;0:30;0,77;0,721;#REF!;0;#REF!;;;#REF!;
2022-06-08, 21:13;08;06;21:13;0:30;0,75;0,695;#REF!;0;#REF!;;;#REF!;
2022-06-08, 21:43;08;06;21:43;0:30;0,69;0,752;#REF!;0;#REF!;;;#REF!;
2022-06-08, 22:13;08;06;22:13;0:30;0,71;0,757;#REF!;0;#REF!;;;#REF!;
2022-06-08, 22:43;08;06;22:43;0:30;0,71;0,73;#REF!;0;#REF!;;;#REF!;
2022-06-08, 23:13;08;06;23:13;0:30;0,76;0,692;#REF!;0;#REF!;;;#REF!;
2022-06-08, 23:43;08;06;23:43;0:30;0,79;0,711;#REF!;0;#REF!;;;#REF!;
2022-06-09, 00:03;09;06;00:03;0:20;0,85;0,721;#REF!;0;#REF!;;;#REF!;
2022-06-09, 00:33;09;06;00:33;0:30;0,8;0,696;#REF!;0;#REF!;;;#REF!;
2022-06-09, 01:03;09;06;01:03;0:30;0,8;0,683;#REF!;0;#REF!;;;#REF!;
2022-06-09, 01:33;09;06;01:33;0:30;0,88;0,668;#REF!;0;#REF!;;;#REF!;
2022-06-09, 02:03;09;06;02:03;0:30;0,84;0,622;#REF!;0;#REF!;;;#REF!;
2022-06-09, 02:34;09;06;02:34;0:31;0,77;0,593;#REF!;0;#REF!;;;#REF!;
2022-06-09, 03:04;09;06;03:04;0:30;0,72;0,555;#REF!;0;#REF!;;;#REF!;
2022-06-09, 03:34;09;06;03:34;0:30;0,65;0,532;#REF!;0;#REF!;;;#REF!;
2022-06-09, 04:04;09;06;04:04;0:30;0,58;0,491;#REF!;0;#REF!;;;#REF!;
2022-06-09, 04:34;09;06;04:34;0:30;0,63;0,464;#REF!;0;#REF!;;;#REF!;
2022-06-09, 05:04;09;06;05:04;0:30;0,62;0,407;#REF!;0;#REF!;;;#REF!;
2022-06-09, 05:34;09;06;05:34;0:30;0,61;0,371;#REF!;0;#REF!;;;#REF!;
2022-06-09, 06:04;09;06;06:04;0:30;0,63;0,306;#REF!;0;#REF!;;;#REF!;
2022-06-09, 06:34;09;06;06:34;0:30;0,68;0,295;#REF!;0;#REF!;;;#REF!;
2022-06-09, 07:04;09;06;07:04;0:30;0,7;0,248;#REF!;0;#REF!;;;#REF!;
2022-06-09, 07:35;09;06;07:35;0:31;0,61;0,183;#REF!;0;#REF!;;;#REF!;
2022-06-09, 08:05;09;06;08:05;0:30;0,56;0,115;#REF!;0;#REF!;;;#REF!;
2022-06-09, 08:35;09;06;08:35;0:30;0,56;0,122;#REF!;0;#REF!;;;#REF!;
2022-06-09, 09:05;09;06;09:05;0:30;0,51;0,051;#REF!;0;#REF!;;;#REF!;
2022-06-09, 09:35;09;06;09:35;0:30;0,48;0,106;#REF!;0;#REF!;;;#REF!;
2022-06-09, 10:05;09;06;10:05;0:30;0,47;0,091;#REF!;0;#REF!;;;#REF!;
2022-06-09, 10:35;09;06;10:35;0:30;0,44;0,111;#REF!;0;#REF!;;;#REF!;
2022-06-09, 11:05;09;06;11:05;0:30;0,43;0,199;#REF!;0;#REF!;;;#REF!;
2022-06-09, 11:35;09;06;11:35;0:30;0,39;0,176;#REF!;0;#REF!;;;#REF!;
2022-06-09, 12:05;09;06;12:05;0:30;0,38;0,248;#REF!;0;#REF!;;;#REF!;
2022-06-09, 12:36;09;06;12:36;0:31;0,4;0,344;#REF!;0;#REF!;;;#REF!;
2022-06-09, 13:06;09;06;13:06;0:30;0,39;0,379;#REF!;0;#REF!;;;#REF!;
2022-06-09, 13:36;09;06;13:36;0:30;0,41;0,421;#REF!;0;#REF!;;;#REF!;
2022-06-09, 14:06;09;06;14:06;0:30;0,41;0,513;#REF!;0;#REF!;;;#REF!;
2022-06-09, 14:36;09;06;14:36;0:30;0,4;0,546;#REF!;0;#REF!;;;#REF!;
